O*NET-SOC Code	Element ID	Element Name	Scale ID	Data Value	Date	Domain Source
11-2021.00	1.B.3.f	Agriculture	OI	1.01	05/2026	AI/Expert
11-2021.00	1.B.3.g	Nature/Outdoors	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.g	Nature/Outdoors	OI	1.00	05/2026	AI/Expert
11-2021.00	1.B.3.h	Animal Service	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.h	Animal Service	OI	1.00	05/2026	AI/Expert
11-2021.00	1.B.3.i	Athletics	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.i	Athletics	OI	1.14	05/2026	AI/Expert
11-2021.00	1.B.3.j	Engineering	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.j	Engineering	OI	1.14	05/2026	AI/Expert
11-2021.00	1.B.3.k	Physical Science	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.k	Physical Science	OI	1.03	05/2026	AI/Expert
11-2021.00	1.B.3.l	Life Science	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.l	Life Science	OI	1.08	05/2026	AI/Expert
11-2021.00	1.B.3.m	Medical Science	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.m	Medical Science	OI	1.08	05/2026	AI/Expert
11-2021.00	1.B.3.n	Social Science	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.n	Social Science	OI	2.50	05/2026	AI/Expert
11-2021.00	1.B.3.o	Humanities	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.o	Humanities	OI	1.32	05/2026	AI/Expert
11-2021.00	1.B.3.p	Mathematics/Statistics	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.p	Mathematics/Statistics	OI	2.61	05/2026	AI/Expert
11-2021.00	1.B.3.q	Information Technology	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.q	Information Technology	OI	2.11	05/2026	AI/Expert
11-2021.00	1.B.3.r	Visual Arts	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.r	Visual Arts	OI	1.72	05/2026	AI/Expert
11-2021.00	1.B.3.s	Applied Arts and Design	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.s	Applied Arts and Design	OI	2.03	05/2026	AI/Expert
11-2021.00	1.B.3.t	Performing Arts	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.t	Performing Arts	OI	1.28	05/2026	AI/Expert
11-2021.00	1.B.3.u	Music	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.u	Music	OI	1.07	05/2026	AI/Expert
11-2021.00	1.B.3.v	Creative Writing	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.v	Creative Writing	OI	1.76	05/2026	AI/Expert
11-2021.00	1.B.3.w	Media	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.w	Media	OI	2.80	05/2026	AI/Expert
11-2021.00	1.B.3.x	Culinary Art	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.x	Culinary Art	OI	1.23	05/2026	AI/Expert
11-2021.00	1.B.3.y	Teaching/Education	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.y	Teaching/Education	OI	1.51	05/2026	AI/Expert
11-2021.00	1.B.3.z	Social Service	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.z	Social Service	OI	1.21	05/2026	AI/Expert
11-2021.00	1.B.3.aa	Health Care Service	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.aa	Health Care Service	OI	1.13	05/2026	AI/Expert
11-2021.00	1.B.3.ab	Religious Activities	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.ab	Religious Activities	OI	1.00	05/2026	AI/Expert
11-2021.00	1.B.3.ac	Personal Service	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.ac	Personal Service	OI	1.56	05/2026	AI/Expert
11-2021.00	1.B.3.ad	Professional Advising	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.ad	Professional Advising	OI	1.78	05/2026	AI/Expert
11-2021.00	1.B.3.ae	Business Initiatives	DS	3.00	05/2026	AI/Expert
11-2021.00	1.B.3.ae	Business Initiatives	OI	6.42	05/2026	AI/Expert
11-2021.00	1.B.3.af	Sales	DS	4.00	05/2026	AI/Expert
11-2021.00	1.B.3.af	Sales	OI	4.94	05/2026	AI/Expert
11-2021.00	1.B.3.ag	Marketing/Advertising	DS	1.00	05/2026	AI/Expert
11-2021.00	1.B.3.ag	Marketing/Advertising	OI	6.62	05/2026	AI/Expert
11-2021.00	1.B.3.ah	Finance	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.ah	Finance	OI	2.98	05/2026	AI/Expert
11-2021.00	1.B.3.ai	Accounting	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.ai	Accounting	OI	2.96	05/2026	AI/Expert
11-2021.00	1.B.3.aj	Human Resources	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.aj	Human Resources	OI	2.65	05/2026	AI/Expert
11-2021.00	1.B.3.ak	Office Work	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.ak	Office Work	OI	2.88	05/2026	AI/Expert
11-2021.00	1.B.3.al	Management/Administration	DS	2.00	05/2026	AI/Expert
11-2021.00	1.B.3.al	Management/Administration	OI	6.55	05/2026	AI/Expert
11-2021.00	1.B.3.am	Public Speaking	DS	5.00	05/2026	AI/Expert
11-2021.00	1.B.3.am	Public Speaking	OI	4.37	05/2026	AI/Expert
11-2021.00	1.B.3.an	Politics	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.an	Politics	OI	1.80	05/2026	AI/Expert
11-2021.00	1.B.3.ao	Law	DS	0.00	05/2026	AI/Expert
11-2021.00	1.B.3.ao	Law	OI	1.95	05/2026	AI/Expert
11-2022.00	1.B.3.a	Mechanics/Electronics	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.a	Mechanics/Electronics	OI	1.14	05/2026	AI/Expert
11-2022.00	1.B.3.b	Construction/Woodwork	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.b	Construction/Woodwork	OI	1.06	05/2026	AI/Expert
11-2022.00	1.B.3.c	Transportation/Machine Operation	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.c	Transportation/Machine Operation	OI	1.16	05/2026	AI/Expert
11-2022.00	1.B.3.d	Physical/Manual Labor	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.d	Physical/Manual Labor	OI	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.e	Protective Service	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.e	Protective Service	OI	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.f	Agriculture	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.f	Agriculture	OI	1.04	05/2026	AI/Expert
11-2022.00	1.B.3.g	Nature/Outdoors	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.g	Nature/Outdoors	OI	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.h	Animal Service	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.h	Animal Service	OI	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.i	Athletics	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.i	Athletics	OI	1.06	05/2026	AI/Expert
11-2022.00	1.B.3.j	Engineering	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.j	Engineering	OI	1.14	05/2026	AI/Expert
11-2022.00	1.B.3.k	Physical Science	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.k	Physical Science	OI	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.l	Life Science	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.l	Life Science	OI	1.03	05/2026	AI/Expert
11-2022.00	1.B.3.m	Medical Science	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.m	Medical Science	OI	1.05	05/2026	AI/Expert
11-2022.00	1.B.3.n	Social Science	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.n	Social Science	OI	1.49	05/2026	AI/Expert
11-2022.00	1.B.3.o	Humanities	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.o	Humanities	OI	1.16	05/2026	AI/Expert
11-2022.00	1.B.3.p	Mathematics/Statistics	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.p	Mathematics/Statistics	OI	1.73	05/2026	AI/Expert
11-2022.00	1.B.3.q	Information Technology	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.q	Information Technology	OI	1.65	05/2026	AI/Expert
11-2022.00	1.B.3.r	Visual Arts	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.r	Visual Arts	OI	1.04	05/2026	AI/Expert
11-2022.00	1.B.3.s	Applied Arts and Design	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.s	Applied Arts and Design	OI	1.10	05/2026	AI/Expert
11-2022.00	1.B.3.t	Performing Arts	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.t	Performing Arts	OI	1.06	05/2026	AI/Expert
11-2022.00	1.B.3.u	Music	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.u	Music	OI	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.v	Creative Writing	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.v	Creative Writing	OI	1.16	05/2026	AI/Expert
11-2022.00	1.B.3.w	Media	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.w	Media	OI	1.46	05/2026	AI/Expert
11-2022.00	1.B.3.x	Culinary Art	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.x	Culinary Art	OI	1.23	05/2026	AI/Expert
11-2022.00	1.B.3.y	Teaching/Education	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.y	Teaching/Education	OI	2.18	05/2026	AI/Expert
11-2022.00	1.B.3.z	Social Service	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.z	Social Service	OI	1.21	05/2026	AI/Expert
11-2022.00	1.B.3.aa	Health Care Service	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.aa	Health Care Service	OI	1.13	05/2026	AI/Expert
11-2022.00	1.B.3.ab	Religious Activities	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.ab	Religious Activities	OI	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.ac	Personal Service	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.ac	Personal Service	OI	1.97	05/2026	AI/Expert
11-2022.00	1.B.3.ad	Professional Advising	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.ad	Professional Advising	OI	2.36	05/2026	AI/Expert
11-2022.00	1.B.3.ae	Business Initiatives	DS	3.00	05/2026	AI/Expert
11-2022.00	1.B.3.ae	Business Initiatives	OI	6.25	05/2026	AI/Expert
11-2022.00	1.B.3.af	Sales	DS	1.00	05/2026	AI/Expert
11-2022.00	1.B.3.af	Sales	OI	6.57	05/2026	AI/Expert
11-2022.00	1.B.3.ag	Marketing/Advertising	DS	5.00	05/2026	AI/Expert
11-2022.00	1.B.3.ag	Marketing/Advertising	OI	4.48	05/2026	AI/Expert
11-2022.00	1.B.3.ah	Finance	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.ah	Finance	OI	2.67	05/2026	AI/Expert
11-2022.00	1.B.3.ai	Accounting	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.ai	Accounting	OI	3.36	05/2026	AI/Expert
11-2022.00	1.B.3.aj	Human Resources	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.aj	Human Resources	OI	3.38	05/2026	AI/Expert
11-2022.00	1.B.3.ak	Office Work	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.ak	Office Work	OI	3.18	05/2026	AI/Expert
11-2022.00	1.B.3.al	Management/Administration	DS	2.00	05/2026	AI/Expert
11-2022.00	1.B.3.al	Management/Administration	OI	6.37	05/2026	AI/Expert
11-2022.00	1.B.3.am	Public Speaking	DS	4.00	05/2026	AI/Expert
11-2022.00	1.B.3.am	Public Speaking	OI	4.77	05/2026	AI/Expert
11-2022.00	1.B.3.an	Politics	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.an	Politics	OI	1.43	05/2026	AI/Expert
11-2022.00	1.B.3.ao	Law	DS	0.00	05/2026	AI/Expert
11-2022.00	1.B.3.ao	Law	OI	1.40	05/2026	AI/Expert
11-2032.00	1.B.3.a	Mechanics/Electronics	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.a	Mechanics/Electronics	OI	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.b	Construction/Woodwork	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.b	Construction/Woodwork	OI	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.c	Transportation/Machine Operation	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.c	Transportation/Machine Operation	OI	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.d	Physical/Manual Labor	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.d	Physical/Manual Labor	OI	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.e	Protective Service	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.e	Protective Service	OI	1.16	05/2026	AI/Expert
11-2032.00	1.B.3.f	Agriculture	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.f	Agriculture	OI	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.g	Nature/Outdoors	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.g	Nature/Outdoors	OI	1.11	05/2026	AI/Expert
11-2032.00	1.B.3.h	Animal Service	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.h	Animal Service	OI	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.i	Athletics	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.i	Athletics	OI	1.32	05/2026	AI/Expert
11-2032.00	1.B.3.j	Engineering	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.j	Engineering	OI	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.k	Physical Science	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.k	Physical Science	OI	1.02	05/2026	AI/Expert
11-2032.00	1.B.3.l	Life Science	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.l	Life Science	OI	1.03	05/2026	AI/Expert
11-2032.00	1.B.3.m	Medical Science	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.m	Medical Science	OI	1.08	05/2026	AI/Expert
11-2032.00	1.B.3.n	Social Science	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.n	Social Science	OI	2.64	05/2026	AI/Expert
11-2032.00	1.B.3.o	Humanities	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.o	Humanities	OI	2.27	05/2026	AI/Expert
11-2032.00	1.B.3.p	Mathematics/Statistics	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.p	Mathematics/Statistics	OI	1.28	05/2026	AI/Expert
11-2032.00	1.B.3.q	Information Technology	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.q	Information Technology	OI	1.71	05/2026	AI/Expert
11-2032.00	1.B.3.r	Visual Arts	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.r	Visual Arts	OI	2.18	05/2026	AI/Expert
11-2032.00	1.B.3.s	Applied Arts and Design	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.s	Applied Arts and Design	OI	2.45	05/2026	AI/Expert
11-2032.00	1.B.3.t	Performing Arts	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.t	Performing Arts	OI	1.67	05/2026	AI/Expert
11-2032.00	1.B.3.u	Music	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.u	Music	OI	1.21	05/2026	AI/Expert
11-2032.00	1.B.3.v	Creative Writing	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.v	Creative Writing	OI	3.06	05/2026	AI/Expert
11-2032.00	1.B.3.w	Media	DS	5.00	05/2026	AI/Expert
11-2032.00	1.B.3.w	Media	OI	4.79	05/2026	AI/Expert
11-2032.00	1.B.3.x	Culinary Art	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.x	Culinary Art	OI	1.23	05/2026	AI/Expert
11-2032.00	1.B.3.y	Teaching/Education	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.y	Teaching/Education	OI	2.12	05/2026	AI/Expert
11-2032.00	1.B.3.z	Social Service	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.z	Social Service	OI	1.97	05/2026	AI/Expert
11-2032.00	1.B.3.aa	Health Care Service	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.aa	Health Care Service	OI	1.26	05/2026	AI/Expert
11-2032.00	1.B.3.ab	Religious Activities	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.ab	Religious Activities	OI	1.13	05/2026	AI/Expert
11-2032.00	1.B.3.ac	Personal Service	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.ac	Personal Service	OI	2.07	05/2026	AI/Expert
11-2032.00	1.B.3.ad	Professional Advising	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.ad	Professional Advising	OI	2.30	05/2026	AI/Expert
11-2032.00	1.B.3.ae	Business Initiatives	DS	4.00	05/2026	AI/Expert
11-2032.00	1.B.3.ae	Business Initiatives	OI	5.16	05/2026	AI/Expert
11-2032.00	1.B.3.af	Sales	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.af	Sales	OI	3.12	05/2026	AI/Expert
11-2032.00	1.B.3.ag	Marketing/Advertising	DS	1.00	05/2026	AI/Expert
11-2032.00	1.B.3.ag	Marketing/Advertising	OI	6.24	05/2026	AI/Expert
11-2032.00	1.B.3.ah	Finance	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.ah	Finance	OI	1.67	05/2026	AI/Expert
11-2032.00	1.B.3.ai	Accounting	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.ai	Accounting	OI	1.96	05/2026	AI/Expert
11-2032.00	1.B.3.aj	Human Resources	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.aj	Human Resources	OI	2.69	05/2026	AI/Expert
11-2032.00	1.B.3.ak	Office Work	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.ak	Office Work	OI	2.95	05/2026	AI/Expert
11-2032.00	1.B.3.al	Management/Administration	DS	2.00	05/2026	AI/Expert
11-2032.00	1.B.3.al	Management/Administration	OI	6.10	05/2026	AI/Expert
11-2032.00	1.B.3.am	Public Speaking	DS	3.00	05/2026	AI/Expert
11-2032.00	1.B.3.am	Public Speaking	OI	6.00	05/2026	AI/Expert
11-2032.00	1.B.3.an	Politics	DS	6.00	05/2026	AI/Expert
11-2032.00	1.B.3.an	Politics	OI	4.18	05/2026	AI/Expert
11-2032.00	1.B.3.ao	Law	DS	0.00	05/2026	AI/Expert
11-2032.00	1.B.3.ao	Law	OI	1.91	05/2026	AI/Expert
11-2033.00	1.B.3.a	Mechanics/Electronics	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.a	Mechanics/Electronics	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.b	Construction/Woodwork	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.b	Construction/Woodwork	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.c	Transportation/Machine Operation	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.c	Transportation/Machine Operation	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.d	Physical/Manual Labor	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.d	Physical/Manual Labor	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.e	Protective Service	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.e	Protective Service	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.f	Agriculture	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.f	Agriculture	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.g	Nature/Outdoors	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.g	Nature/Outdoors	OI	1.13	05/2026	AI/Expert
11-2033.00	1.B.3.h	Animal Service	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.h	Animal Service	OI	1.07	05/2026	AI/Expert
11-2033.00	1.B.3.i	Athletics	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.i	Athletics	OI	1.26	05/2026	AI/Expert
11-2033.00	1.B.3.j	Engineering	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.j	Engineering	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.k	Physical Science	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.k	Physical Science	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.l	Life Science	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.l	Life Science	OI	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.m	Medical Science	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.m	Medical Science	OI	1.08	05/2026	AI/Expert
11-2033.00	1.B.3.n	Social Science	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.n	Social Science	OI	2.02	05/2026	AI/Expert
11-2033.00	1.B.3.o	Humanities	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.o	Humanities	OI	1.44	05/2026	AI/Expert
11-2033.00	1.B.3.p	Mathematics/Statistics	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.p	Mathematics/Statistics	OI	1.65	05/2026	AI/Expert
11-2033.00	1.B.3.q	Information Technology	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.q	Information Technology	OI	1.56	05/2026	AI/Expert
11-2033.00	1.B.3.r	Visual Arts	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.r	Visual Arts	OI	1.37	05/2026	AI/Expert
11-2033.00	1.B.3.s	Applied Arts and Design	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.s	Applied Arts and Design	OI	1.52	05/2026	AI/Expert
11-2033.00	1.B.3.t	Performing Arts	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.t	Performing Arts	OI	1.37	05/2026	AI/Expert
11-2033.00	1.B.3.u	Music	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.u	Music	OI	1.14	05/2026	AI/Expert
11-2033.00	1.B.3.v	Creative Writing	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.v	Creative Writing	OI	1.84	05/2026	AI/Expert
11-2033.00	1.B.3.w	Media	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.w	Media	OI	3.37	05/2026	AI/Expert
11-2033.00	1.B.3.x	Culinary Art	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.x	Culinary Art	OI	1.23	05/2026	AI/Expert
11-2033.00	1.B.3.y	Teaching/Education	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.y	Teaching/Education	OI	1.93	05/2026	AI/Expert
11-2033.00	1.B.3.z	Social Service	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.z	Social Service	OI	2.58	05/2026	AI/Expert
11-2033.00	1.B.3.aa	Health Care Service	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.aa	Health Care Service	OI	1.23	05/2026	AI/Expert
11-2033.00	1.B.3.ab	Religious Activities	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.ab	Religious Activities	OI	1.34	05/2026	AI/Expert
11-2033.00	1.B.3.ac	Personal Service	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.ac	Personal Service	OI	2.24	05/2026	AI/Expert
11-2033.00	1.B.3.ad	Professional Advising	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.ad	Professional Advising	OI	2.12	05/2026	AI/Expert
11-2033.00	1.B.3.ae	Business Initiatives	DS	3.00	05/2026	AI/Expert
11-2033.00	1.B.3.ae	Business Initiatives	OI	5.71	05/2026	AI/Expert
11-2033.00	1.B.3.af	Sales	DS	4.00	05/2026	AI/Expert
11-2033.00	1.B.3.af	Sales	OI	5.46	05/2026	AI/Expert
11-2033.00	1.B.3.ag	Marketing/Advertising	DS	5.00	05/2026	AI/Expert
11-2033.00	1.B.3.ag	Marketing/Advertising	OI	4.72	05/2026	AI/Expert
11-2033.00	1.B.3.ah	Finance	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.ah	Finance	OI	3.34	05/2026	AI/Expert
11-2033.00	1.B.3.ai	Accounting	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.ai	Accounting	OI	3.39	05/2026	AI/Expert
11-2033.00	1.B.3.aj	Human Resources	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.aj	Human Resources	OI	2.61	05/2026	AI/Expert
11-2033.00	1.B.3.ak	Office Work	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.ak	Office Work	OI	3.10	05/2026	AI/Expert
11-2033.00	1.B.3.al	Management/Administration	DS	1.00	05/2026	AI/Expert
11-2033.00	1.B.3.al	Management/Administration	OI	6.33	05/2026	AI/Expert
11-2033.00	1.B.3.am	Public Speaking	DS	2.00	05/2026	AI/Expert
11-2033.00	1.B.3.am	Public Speaking	OI	5.87	05/2026	AI/Expert
11-2033.00	1.B.3.an	Politics	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.an	Politics	OI	2.58	05/2026	AI/Expert
11-2033.00	1.B.3.ao	Law	DS	0.00	05/2026	AI/Expert
11-2033.00	1.B.3.ao	Law	OI	1.73	05/2026	AI/Expert
11-3012.00	1.B.3.a	Mechanics/Electronics	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.a	Mechanics/Electronics	OI	1.20	05/2026	AI/Expert
11-3012.00	1.B.3.b	Construction/Woodwork	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.b	Construction/Woodwork	OI	1.00	05/2026	AI/Expert
11-3012.00	1.B.3.c	Transportation/Machine Operation	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.c	Transportation/Machine Operation	OI	1.13	05/2026	AI/Expert
11-3012.00	1.B.3.d	Physical/Manual Labor	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.d	Physical/Manual Labor	OI	1.12	05/2026	AI/Expert
11-3012.00	1.B.3.e	Protective Service	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.e	Protective Service	OI	1.36	05/2026	AI/Expert
11-3012.00	1.B.3.f	Agriculture	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.f	Agriculture	OI	1.01	05/2026	AI/Expert
11-3012.00	1.B.3.g	Nature/Outdoors	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.g	Nature/Outdoors	OI	1.00	05/2026	AI/Expert
11-3012.00	1.B.3.h	Animal Service	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.h	Animal Service	OI	1.00	05/2026	AI/Expert
11-3012.00	1.B.3.i	Athletics	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.i	Athletics	OI	1.00	05/2026	AI/Expert
11-3012.00	1.B.3.j	Engineering	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.j	Engineering	OI	1.14	05/2026	AI/Expert
11-3012.00	1.B.3.k	Physical Science	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.k	Physical Science	OI	1.00	05/2026	AI/Expert
11-3012.00	1.B.3.l	Life Science	DS	0.00	05/2026	AI/Expert
11-3012.00	1.B.3.l	Life Science	OI	1.03	05/2026	AI/Expert
